"planningReference","status","decision","receivedDate","localAuthority","consentStage","county","town","siteAddress","postcode","proposal","units","estimatedGdv","indicativeLoanAt70Ltgdv","valuationMedianPrice","applicantName","applicantCompany","agentName","agentCompany","planningUrl","note"
"25/02323/M73","Decided - Permitted","Decided - Permitted","20/11/2025","Bedford Borough Council","primary_consent","bedfordshire","bedford","Land East Of Deep Thatches 95 Keeley Lane Wootton Bedfordshire","","Erection of 20 dwellings with garages and associated works, including variation of approved plans condition 1 attached to 23/01846/MAF to amend plans and elevations relating to Plots 1, 2 and 15.","20","6800000","4760000","340000","","","","","https://publicaccess.bedford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T618A0CUHKH00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/23/0020/FP","Decided","Approve","","Fareham Borough Council","primary_consent","hampshire","fareham","Land South of Rookery Avenue (W) and 112 Botley","","Road, Swanwick, Demolition of the existing building and construction of 19 houses with associated parking and landscaping and access from Rookery Avenue","19","6526500","4568550","343500","Mr K Smith","","","","https://www.fareham.gov.uk/casetrackerplanning/applicationsearch.aspx","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"W/22/00743/FUL","Decided","Application Approved","","Wychavon District Council","primary_consent","worcestershire","droitwich","Land Between Roman Way And Copcut Lane Salwarpe","","Development of 20 residential dwellings with associated landscaping and infrastructure","20","6300000","4410000","315000","","","","","https://plan.wychavon.gov.uk/Planning/Display/W/22/00743/FUL","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/01075/FULL","Application Permitted","Application Permitted","13/11/2024","Hull City Council","primary_consent","east-riding-of-yorkshire","hull","Dales Fitness Centre Land South Of Snowden Way Sutton Kingston Upon Hull","","Residential Development for 48 no. dormer bungalows and bungalows with parking and infrastructure.","48","6240000","4368000","130000","","","","","https://www.hullcc.gov.uk/padcbc/publicaccess-live/applicationDetails.do?activeTab=summary&keyVal=SMUI11SOJXQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"F/YR23/0266/F","Granted","Granted","23/11/2022","Fenland District Council","primary_consent","cambridgeshire","march","Land South Of 107 Upwell Road March Cambridgeshire","","Demolition of outbuildings, erect 26 x dwellings (20 x single-storey 1-bed, 6 x single-storey 2-beds for over 55's) and the formation of an access road and attenuation pond","26","6110000","4277000","235000","","","","","https://www.publicaccess.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=RM47CUHE0D800","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02160/PAP3MA","Decided (Approved)","Decided (Approved)","28/11/2025","Reigate and Banstead Borough Council","primary_consent","surrey","redhill","Fonteyn House 47 - 49 London Road Reigate Surrey RH2 9PY","RH2 9PY","Conversion of the existing office building into 23 residential apartments","23","5980000","4186000","475000","","","","","https://planning.reigate-banstead.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T6FNYVMVHJ400","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00376/FUL","Decided","Approval","20/04/2026","Derby City Council","primary_consent","derbyshire","derby","Site Of Former Beaufort Street Business Centre Beaufort Street Derby DE21 6AX","DE21 6AX","Erection of 28 dwelling houses (Use class C3) and associated infrastructure","28","5880000","4116000","210000","","","","","https://eplanning.derby.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TC7DR6FSLQG00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"22/01595/REM","Approved","Approved","28/04/2022","Cheshire West and Chester Council","reserved_matters","cheshire","chester","Land North of Middlewich Road Winsford Cheshire","","Approval of reserved matters (layout, scale, appearance and landscaping) for 21 dwellings following outline approval under 17/03135/OUT","21","5859000","4101300","279000","","","","","https://pa.cheshirewestandchester.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RB220ITELY700","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/19/0130/OA","Decided","Approve","","Fareham Borough Council","outline","hampshire","fareham","Land at Military Road, Wallington,","","Outline Application for Construction of up to 17 Dwellings including provision of up to 11 Self/Custom Build Plots and 6 Affordable Homes, Associated Landscaping, Amenity Areas and a Means Of Access From Military Road (Access Only)","17","5839500","4087650","343500","Edney, Cooper & Gauntlett","","","","https://www.fareham.gov.uk/casetrackerplanning/applicationsearch.aspx","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00349/FUL","Application Permitted","Application Permitted","06/05/2025","Newcastle-under-Lyme Borough Council","primary_consent","staffordshire","newcastle-under-lyme","Former Site Of The Zanzibar Marsh Parade Newcastle Under Lyme Staffordshire","","Full (detailed) application for the erection of 63 apartments within Use Class C3, hard and soft landscaping works and provision of access and parking provision","63","5827500","4079250","190000","","","","","https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SVUHDWBMK9J00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00939/MAF","Granted","Granted","25/04/2025","City of Bradford","primary_consent","west-yorkshire","bradford","Former Site Of Flockton House Flockton Road Bradford West Yorkshire BD4 7RY","BD4 7RY","34 No. affordable dwellings with estate road, access from Brompton Avenue and ancillary works","34","5440000","3808000","160000","","","","","https://planning.bradford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ST0OOQDHMT900","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00555/TRCA","Approved","Approved","24/03/2026","Huntingdonshire District Council","primary_consent","cambridgeshire","huntingdon","Street Record Meadow Lane Houghton","","2x Hornbeam overhanging rear of 17 Home Farm Road: Reduce 2m laterally away from garden","17","5331166","3731816","313598","","","","","https://publicaccess.huntingdonshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCENR3IKLPQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"2025/06424/PA","Decided","APPROVE SUBJECT TO CONDITIONS","","Birmingham City Council","condition_discharge","west-midlands","birmingham","Land adjacent 55 Copeley Hill,Erdington,Birmingham,B23 7PH","B23 7PH","Reserved matters submission for the approval of details relating to appearance, landscaping and scale for erection of 24 houses pursuant to outline planning permission 2019/10579/PA","24","5280000","3696000","220000","","","","","https://planning.birmingham.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=2025%2F06424%2FPA","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DM/25/2237","Approved","Approved","04/09/2025","Mid Sussex District Council","primary_consent","sussex","haywards-heath","Drury Lodge Cranston Road East Grinstead West Sussex RH19 3HW","RH19 3HW","Existing Lawful Development application to formally confirm that Drury Lodge is in the correct planning class. As Drury Lodge is an HMO with 12 units, licenced to house up to 20 tenants, it should be in the Sui Generis class.","12","5184000","3628800","432000","","","","","https://pa.midsussex.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T222YNKT0G300","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"23/01406/OUT","Approved","Approved","26/05/2023","South Somerset District Council (legacy portal)","outline","somerset","yeovil","Land North Of Old Gate House Portway Langport Somerset","","Outline Application with all matters reserved save for access, for the erection of up to 22 dwellings with associated accesses, infrastructure, open space and landscaping","22","5181000","3626700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RV9SG1OWKZR00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/01129/PLF","Application Approved","Application Approved","16/04/2024","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Land West Of Wolds House Medical Centre 10 Medforth Street Market Weighton East Riding Of Yorkshire YO43 3FF","YO43 3FF","Erection of 21 dwellings with garages and associated parking","21","5145000","3601500","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=SC1KHEBJH9P00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01016/FUL","Decided","Approval","19/06/2025","Derby City Council","primary_consent","derbyshire","derby","2 - 6 The Strand And 15 - 25 St James Street Derby DE1 1BA","DE1 1BA","Change of use of first, second and third floors from commercial (Use Class E) to 24 residential units (Use Class C3) together with formation of covered external walkway and escape stairs to rear.","24","5040000","3528000","210000","","","","","https://eplanning.derby.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SXSV5VFSHFW00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01002/LBA","Decided","Approval","19/06/2025","Derby City Council","primary_consent","derbyshire","derby","2 - 6 The Strand And 15 - 25 St James Street Derby DE1 1BA","DE1 1BA","Alterations and change use of buildings from commercial use (Class E) to 24 residential units (Use Class C3) On first, second and third floors together with formation of covered external walkway and escape stairs to rear.","24","5040000","3528000","210000","","","","","https://eplanning.derby.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SXP8KGFSHE900","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00781/REM","Approved","Approved","29/04/2025","Huntingdonshire District Council","reserved_matters","cambridgeshire","huntingdon","Land West Of Wychwood Church End Hilton","","Reserved Matters Application relating to the approval of appearance, layout, landscape and scale following outline approval 20/00164/OUT in respect of the construction of 16 Dwellings","16","5017568","3512298","313598","","","","","https://publicaccess.huntingdonshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SVHJUXIKMKN00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"21/01810/OUT","Approved","Approved","04/08/2021","Huntingdonshire District Council","reserved_matters","cambridgeshire","huntingdon","Land West Of 26 To 34 High Street Stilton","","Application for Outline Planning Permission for the Erection of up to 16 Dwellings and Associated Infrastructure Works and Access (Appearance, Landscaping, Layout and Scale to be considered at reserved matters stage)","16","5017568","3512298","313598","","","","","https://publicaccess.huntingdonshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=QXBM1EIKFS200","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"PAC/2025/2981","Decided","PRIOR APPROVAL NEEDED AND GRANTED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","Canal Court Units 1 and 2, 152-154 High Street, Brentford TW8 8JA","TW8 8JA","Prior Approval for the change of use from offices (Use Class E) to residential (Use Class C3) comprising of 15 flats with associated car parking, cycle and refuse storage.","15","4995000","3496500","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=PAC%2F2025%2F2981","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2026/2087","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","Canal Court,Units 1 & 2,152-154 High Street,Brentford,TW8 8JA","TW8 8JA","Details of Condition 6 (Cycle Parking), 7 (Car Parking Management Plan), 8 (Waste &amp; Recycling Storage), 9 (Delivery &amp; Servicing Plan) of planning permission PAC/2025/2981 dated 23/03/2026 for Prior Approval for the change of use from offices (Use Class E) to residential (Use Class C3) comprising of 15 flats with associated car parking, cycle and refuse storage.","15","4995000","3496500","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2026%2F2087","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"21/04142/COM01","Granted","Granted","03/11/2025","City of Bradford","primary_consent","west-yorkshire","bradford","Land At Clarges Street/Little Horton Lane Bradford BD5 0QA","BD5 0QA","Confirmation of compliance with Condition1 (commencement) of planning permission: 21/04142/MAF: Mixed use development comprising 59 apartments with Class E commercial uses","59","4838000","3386600","160000","","","","","https://planning.bradford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T3169ADHJPT00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/22/0450/FP","Decided","Approve","","Fareham Borough Council","primary_consent","hampshire","fareham","Land between 75 & 77 Church Road, Warsash,","","Southampton Erection of 14 dwellings (including 5 affordable dwellings) together with access road, parking and wildlife area","14","4809000","3366300","343500","Glen Estate Ltd","","","","https://www.fareham.gov.uk/casetrackerplanning/applicationsearch.aspx","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"PP/2013/2376","Granted with S106 conditions","Granted with S106 conditions","14/06/2013","London Borough of Ealing","primary_consent","greater-london","ealing","118 - 122 Western Road Southall Middlesex UB2 5EA","UB2 5EA","Redevelopment of the site involving the construction of a part single and part 3 storey block with basement (block A) and a 3 storey block (block B) to provide eight residential units (2 x 1 bed, 5 x 2 bed, and 1 x 3 bed) and a retail unit (A1 use) together with car parking, cycle parking, refuse storage, and roof terraces (following the demolition of the existing buildings).","8","4800000","3360000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW6CJMTA289","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02131/FUL","Granted","Granted","29/08/2025","Dacorum Borough Council","primary_consent","hertfordshire","hemel-hempstead","Highfield 47 Chesham Road Bovingdon Hemel Hempstead Hertfordshire HP3 0EA","HP3 0EA","Demolition of the existing detached bungalow and associated outbuildings and the construction of six new dwellings with associated access, parking, landscaping, and private amenity space.","6","4770000","3339000","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=T1P83BFOJRQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"F/YR24/0468/O","Granted","Granted","03/05/2024","Fenland District Council","outline","cambridgeshire","march","Land South Of 116 - 122 New Road Chatteris Cambridgeshire","","Erect up to 20 x dwellings (outline application with matters committed in respect of access)","20","4700000","3290000","235000","","","","","https://www.publicaccess.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=SCX0G6HEFKG00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2025/3389","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","Garage Block Adjacent 25 Nursery Close, Feltham, TW14 9BE","TW14 9BE","Details of Condition 6 (Hard and soft landscaping) submitted pursuant to planning permission P/2022/1975 dated 19/12/2022 for Erection of a three-storey building with ten flats following the demolition of the existing garages.","10","4700000","3290000","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2025%2F3389","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2025/3368","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","28 Elmsworth Avenue, Hounslow, TW3 4DT","TW3 4DT","Part retrospective application for the use of the property as a 10-person HMO House in Multiple Occupation, including alterations to the layout to provide communal areas.","10","4700000","3290000","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2025%2F3368","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2026/1180","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","GARAGES/LAND AT NURSERY CLOSE, FELTHAM TW14 9BE","TW14 9BE","Details of condition 16B (Contamination – Scheme for Decontamination) submitted pursuant to planning permission P/2022/1975 dated 19/12/2022 for erection of a three-storey building with ten flats following the demolition of the existing garages.","10","4700000","3290000","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2026%2F1180","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/01066/FUL","Permitted","Permitted","04/12/2024","Hinckley & Bosworth Borough Council","primary_consent","leicestershire","hinckley","Land West Of Westfield Avenue Earl Shilton Leicestershire","","Erection of 18 dwellings with associated access, car parking, landscaping and drainage","18","4662000","3263400","259000","","","","","https://pa.hinckley-bosworth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SNILZXIIG5C00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01973/PLF","Application Approved","Application Approved","08/07/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Land South West Of Cran Brook Feoffee Common Lane Barmby Moor East Riding Of Yorkshire YO42 1PG","YO42 1PG","Erection of 19 assisted living bungalows (Use Class C2)","19","4655000","3258500","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=SZ3A12BJN0U00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01236/FUL","Approved","Approved","17/11/2025","Brentwood Borough Council","primary_consent","essex","brentwood","Ashwells Sports And Country Club Ashwells Road Pilgrims Hatch Essex CM15 9SE","CM15 9SE","Demolition of existing buildings and structures, and the erection of nine dwellings with associated hard and soft landscaping, earthworks, modifications to site access, parking and car ports","9","4500000","3150000","500000","","","","","https://publicaccess.brentwood.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T4WDRMDJMVK00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"251218FUL","Granted with S106 conditions","Granted with S106 conditions","27/03/2025","London Borough of Ealing","primary_consent","greater-london","ealing","1 Wolverton Gardens Ealing W5 3LJ","W5 3LJ","Conversion of a dwellinghouse into nine self-contained residential units; facilitated by part single and part three storey rear extension with balconies; rear basement extension with front and side lightwells and external stairs; installation of porch canopy to side entrance; associated internal and external alterations; alterations to fenestration including window replacement; and provision of amenity space, cycle and refuse storage","9","4500000","3150000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=STSVP0JMISD00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DC/25/4972/VLA","Permitted","Permitted","23/12/2025","East Suffolk Council","primary_consent","suffolk","felixstowe","Former County Primary School Fairfield Road Saxmundham Suffolk","","Variation of Legal Agreement C11/1539/OUT & DC/16/0709/RM - Development of sixteen dwellings","16","4480000","3136000","280000","","","","","https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T7Q6ZKQX06O00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DC/23/1627/FUL","Permitted","Permitted","25/05/2023","East Suffolk Council","primary_consent","suffolk","felixstowe","The Foundry Lake View Road Lowestoft NR33 9NE","NR33 9NE","Full planning permission for the erection of 16 residential units (Class C3) together with associated access, car parking, cycle parking, infrastructure and landscaping.","16","4480000","3136000","280000","","","","","https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RTF5VFQXK5K00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"W/23/00597/OUT","Decided","Application Approved","","Wychavon District Council","outline","worcestershire","droitwich","Fibrex Nurseries Stratford Road Pebworth Stratford Upon Avon CV37 8XP","CV37 8XP","Outline application for the erection of up to 14 dwellings with access included","14","4410000","3087000","315000","","","","","https://plan.wychavon.gov.uk/Planning/Display/W/23/00597/OUT","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/01425/LBC","Approved","Approved","08/08/2024","Huntingdonshire District Council","primary_consent","cambridgeshire","huntingdon","Abbotsley Golf Club Drewels Lane Abbotsley St Neots PE19 6XN","PE19 6XN","Proposed change of use of golf clubhouse and hotel to form 14 dwellings, demolition of later extensions to the heritage assets, greenkeepers store, shop and office and the erection of 5 dwellings (19 dwellings total) and associated works.","14","4390372","3073260","313598","","","","","https://publicaccess.huntingdonshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SHWNXCIKGWO00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"21/01549/OUM","Permitted","Permitted","22/10/2021","East Cambridgeshire District Council","primary_consent","cambridgeshire","ely","Hanson Depot Kennett Newmarket Suffolk CB8 7QD","CB8 7QD","Proposed development of up to 13 dwellings to include affordable housing and access","13","4381000","3066700","337000","","","","","https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=R1DV7WGGH6G00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"23/02554/FUL","Approved","Approved","09/10/2023","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Land OS 7515 Drayton Lane Curry Rivel Langport Somerset","","Change of use of land to residential for the erection of 18 dwellings, including means of access, foul and surface water drainage, landscaping, formation of an attenuation pond and associated works","18","4239000","2967300","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=S29PJ9OWN4W00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"F/YR23/0648/F","Granted","Granted","16/06/2023","Fenland District Council","outline","cambridgeshire","march","Land South Of 127-141 Coates Road Coates Cambridgeshire","","Hybrid application: Full planning permission to erect 18 x dwellings (2 x single-storey 2-bed, 1 x 2-storey 2-bed, 2 x single-storey 3-bed, 4 x 3-storey 3-bed, 7 x 2-storey 4-bed 1 x 2-storey 6-bed and 1 x 3-storey 6-bed) including 2 x self-build dwellings and the formation of 3 x accesses and a pedestrian footpath. Outline application with matters committed in respect of access to erect 2 x self-build dwellings","18","4230000","2961000","235000","","","","","https://www.publicaccess.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=RXA6G9HE0E100","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2025/3312","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","Land at Rothbury Gardens ,Isleworth, TW7 5JG","TW7 5JG","Details of Condition 7 (Construction Logistics Plan) submitted pursuant to planning permission 00965/B/P16 (P/2023/2621) dated 12/04/2024 for the erection of nine residential houses with associated private amenity space and parking incorporating an upgrade of the existing footpath to Syon Lane Station","9","4230000","2961000","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2025%2F3312","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2026/0415","Decided","APPROVED WITH A LEGAL AGREEMENT","","London Borough of Hounslow","primary_consent","greater-london","hounslow","6 Lampton Road, Hounslow, TW3 1JL","TW3 1JL","Conversion of the upper floors of the building into nine self contained flats with a commercial unit provided at ground level, with associated elevational changes including provision of new fenestration and balconies, together with landscaping, cycle parking, pedestrian and servicing access and waste storage.","9","4230000","2961000","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2026%2F0415","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2026/0385","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","Blocks G3 and G4, Lampton Parkside, Hounslow, TW3 4DJ","TW3 4DJ","Change of use of nine self contained units within block G3 and G4 to flexible use class C3 (Residential) and C4 (House in Multiple Occupation).","9","4230000","2961000","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2026%2F0385","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/01373/FM","Application Permitted","Application Permitted","31/07/2024","King's Lynn & West Norfolk Borough Council","primary_consent","norfolk","kings-lynn","Formerly Harpley Court St Lawrence Close Harpley Norfolk","","Proposed residential development of 16 Dwellings","16","4208000","2945600","263000","","","","","https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SHIAJMIVJA300","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01034/FUL","Approved","Approved","04/09/2025","Brentwood Borough Council","primary_consent","essex","brentwood","Merrymeet Hillwood Grove Hutton Essex CM13 2PD","CM13 2PD","Demolition of existing dwelling and construction of 5 bedroom detached replacement dwelling","5","4137500","2896250","500000","","","","","https://publicaccess.brentwood.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T21YIZDJKVB00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"23/02273/MAJ","Approved","Approved","17/01/2024","Teignbridge District Council","primary_consent","devon","newton-abbot","Land Off Dawlish Road Exeter Devon EX2 8XW","EX2 8XW","Demolition of existing dwelling, residential development of 14 dwellings (Class C3); vehicular access from Dawlish Road, pedestrian and cycle access to neighbouring site to the north; public open space, landscaping and associated infrastructure (in so far as the application relates to the Teignbridge District administrative area)","14","4110750","2877525","293625","","","","","https://publicaccess.teignbridge.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=S5Z2ZUPZKVW00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"254551FUL","Granted with S106 conditions","Granted with S106 conditions","03/12/2025","London Borough of Ealing","primary_consent","greater-london","ealing","5 Madeley Road Ealing W5 2LA","W5 2LA","Conversion of existing building to six residential dwellings; construction of two semi-detached residential dwellinghouses to rear of existing building; single storey rear and side (infill) wrap-around extension; part first and part second floor rear extension with roof raising to existing pitched roof level, aligning with rear outrigger ridge; two storey side extension with roof raising to existing pitched roof level; and rear roof infill extension between the existing ridges; all associated internal and external alterations to elevations including window replacement and alterations to fenestration; and provision of associated waste and cycle storage, car parking and landscaping","6","4020000","2814000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T6OO6EJMI1D00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
